,mean_P_Normal,mean_P_Short-Circuit,mean_P_Degradation,mean_P_Open-Circuit,mean_P_Shadowing,pred_class,binary_screened_non_normal,ensemble_anomalous_score_uncalibrated,fold1_pred,fold2_pred,fold3_pred,fold4_pred,fold5_pred
2023-02-21 09:45:00+08:00,0.07371505796540348,1.8061854570298431e-06,3.2660723020906372e-06,1.1644947188066325e-10,0.926279869660388,Shadowing,1,0.9262849420345965,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 10:00:00+08:00,4.574411538084117e-06,1.6900769313421067e-05,8.255407346929699e-06,7.423617416087454e-12,0.9999702694043779,Shadowing,1,0.9999954255884619,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 10:15:00+08:00,1.385074274862852e-06,0.00012751838307576536,1.4865391109992394e-05,8.962179681030544e-12,0.9998562311425774,Shadowing,1,0.9999986149257252,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 10:30:00+08:00,4.746299600971215e-05,2.0273171961526516e-06,1.2394500132520984e-06,2.8058758002297715e-11,0.9999492702087223,Shadowing,1,0.9999525370039903,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 10:45:00+08:00,8.070106481610354e-06,0.020766109229198398,0.005095390297734203,1.4821849050387658e-08,0.9741304155447368,Shadowing,1,0.9999919298935184,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 11:00:00+08:00,1.0622894875508645e-05,0.022929272770133673,0.0007941875355739732,1.8381671359086473e-10,0.9762659166156002,Shadowing,1,0.9999893771051245,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 11:15:00+08:00,0.0003463345355076646,0.20816783730559854,0.49583560066987564,9.878565868411505e-11,0.2956502273902325,Degradation,1,0.9996536654644923,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-21 11:30:00+08:00,0.0003142964278784582,0.1308968051868567,0.5469313301784533,1.4987081874290346e-10,0.32185756805694077,Degradation,1,0.9996857035721215,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-21 11:45:00+08:00,2.971923158606175e-05,0.17958430607381934,0.6095717106887781,4.772605075210999e-11,0.21081426395809041,Degradation,1,0.999970280768414,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-21 12:00:00+08:00,1.475938613544974e-05,0.19436346371736962,0.6055582279823126,1.3263403078905275e-11,0.20006354890091896,Degradation,1,0.9999852406138645,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-21 12:15:00+08:00,4.793033688081946e-05,0.08230468831682632,0.6218298534153711,6.91565013399504e-09,0.29581752101527153,Degradation,1,0.9999520696631192,Degradation,Degradation,Shadowing,Degradation,Shadowing
2023-02-21 12:30:00+08:00,4.0504320949521595e-05,0.09982090885654217,0.6185998035111102,3.869566421571081e-09,0.28153877944183164,Degradation,1,0.9999594956790505,Degradation,Degradation,Shadowing,Degradation,Shadowing
2023-02-21 12:45:00+08:00,3.21917088676079e-05,0.08705776581948559,0.6261156296250221,6.485605260986091e-08,0.2867943479905722,Degradation,1,0.9999678082911324,Degradation,Degradation,Shadowing,Degradation,Shadowing
2023-02-21 13:00:00+08:00,4.597403068007208e-05,0.10508800596671755,0.6473886376179302,1.102439997998331e-06,0.2474762799446742,Degradation,1,0.9999540259693199,Degradation,Degradation,Shadowing,Degradation,Shadowing
2023-02-21 13:15:00+08:00,6.657942289268581e-05,0.10531365537646409,0.6594780021254264,3.6887691393607426e-06,0.23513807430607744,Degradation,1,0.9999334205771073,Degradation,Degradation,Shadowing,Degradation,Shadowing
2023-02-21 13:30:00+08:00,0.0001423122110301204,0.10319842563167816,0.6795377768150562,1.907718889982615e-05,0.21710240815333562,Degradation,1,0.9998576877889699,Degradation,Degradation,Shadowing,Degradation,Shadowing
2023-02-21 13:45:00+08:00,0.0003139703968863666,0.11718835117487189,0.6787883054416999,0.00010742428565219337,0.2036019487008897,Degradation,1,0.9996860296031136,Degradation,Degradation,Shadowing,Degradation,Degradation
2023-02-21 14:00:00+08:00,0.0002982291723207666,0.1330947401087469,0.5726276215591948,0.0005945416035051658,0.29338486755623244,Degradation,1,0.9997017708276792,Degradation,Degradation,Shadowing,Degradation,Degradation
2023-02-21 14:15:00+08:00,0.00018886788980903863,0.11581995430620735,0.289263655637048,0.002163286444996558,0.5925642357219391,Shadowing,1,0.999811132110191,Shadowing,Shadowing,Degradation,Shadowing,Shadowing
2023-02-21 14:30:00+08:00,1.6883401109897105e-05,0.0326336741727289,0.12087772363144908,0.001952516723602302,0.8445192020711099,Shadowing,1,0.99998311659889,Shadowing,Shadowing,Degradation,Shadowing,Shadowing
2023-02-21 14:45:00+08:00,3.998657553594009e-06,0.002951425723981133,0.0006620942829002936,0.00021832823535268791,0.9961641531002122,Shadowing,1,0.9999960013424464,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 15:00:00+08:00,3.927651980157531e-06,2.6071781634104478e-05,1.8069895026791436e-05,2.4374427734651773e-08,0.9999519062969313,Shadowing,1,0.9999960723480198,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 15:15:00+08:00,2.7576775057582752e-06,1.9418235780850887e-07,2.965234734503395e-07,8.534169174724126e-10,0.999996750763246,Shadowing,1,0.9999972423224942,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 15:30:00+08:00,0.00032573338408967807,4.25169768849309e-08,1.3777600733095645e-07,4.183463803828388e-09,0.9996740821394623,Shadowing,1,0.9996742666159103,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 15:45:00+08:00,0.0008011303345839089,1.0826345400715635e-08,3.574087341047134e-08,6.444680162411564e-09,0.9991988166535171,Shadowing,1,0.999198869665416,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 16:00:00+08:00,0.00208783586546635,6.694741556435683e-10,8.628774456526037e-10,1.6602870883704882e-09,0.997912160941895,Shadowing,1,0.9979121641345337,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 16:15:00+08:00,0.004018941810033836,6.895257571339595e-12,4.927527288488888e-10,1.3657658705873625e-09,0.9959810563245522,Shadowing,1,0.9959810581899662,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 16:30:00+08:00,0.0014223350898797847,4.175738942289207e-13,2.052105215080553e-11,1.2444511093821203e-10,0.9985776647647366,Shadowing,1,0.9985776649101202,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 16:45:00+08:00,0.24607093176458505,2.2562109108948102e-12,4.717748589362322e-09,5.682887596946143e-09,0.7539290578325224,Shadowing,1,0.753929068235415,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-21 17:00:00+08:00,0.8164321469077158,3.8374083221878246e-11,3.545768224493259e-09,2.2243820914753426e-08,0.18356782726432094,Normal,0,0.18356785309228418,Normal,Normal,Normal,Normal,Normal
2023-02-21 17:15:00+08:00,0.8509844205526201,8.389301257683081e-12,1.1569499562587786e-09,3.4424215350203115e-08,0.14901554385782526,Normal,0,0.14901557944737986,Normal,Normal,Normal,Normal,Normal
2023-02-21 17:30:00+08:00,0.8470591197489645,1.3701626731002748e-11,8.042425058970822e-10,7.397151752831284e-08,0.1529408054615738,Normal,0,0.15294088025103547,Normal,Normal,Normal,Normal,Normal
2023-02-21 17:45:00+08:00,0.9746334732926007,1.6513422458321346e-11,3.6653852925915567e-10,7.792317779613435e-08,0.025366448401169483,Normal,0,0.02536652670739925,Normal,Normal,Normal,Normal,Normal
2023-02-22 07:30:00+08:00,0.31940724271641363,1.064224322522569e-12,9.754505281065915e-10,2.6286542048907115e-08,0.6805927300205296,Shadowing,1,0.6805927572835864,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 07:45:00+08:00,0.019625167653124016,3.996193354878544e-14,3.5208182256320264e-10,4.193993698185174e-10,0.9803748315753549,Shadowing,1,0.980374832346876,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 08:00:00+08:00,0.0037817273587593186,1.276072024022389e-14,1.5642274136131576e-10,7.513767350116333e-11,0.9962182724096674,Shadowing,1,0.9962182726412406,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 08:15:00+08:00,0.017231639826492444,5.340226516864778e-14,1.3277308670100805e-09,4.2832335476961374e-10,0.9827683584173998,Shadowing,1,0.9827683601735075,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 08:30:00+08:00,0.011000807146292374,7.910911746683451e-12,1.5006289082399078e-09,2.3797790624046535e-09,0.9889991889653889,Shadowing,1,0.9889991928537076,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 08:45:00+08:00,0.007048447226651984,2.2794129896584683e-09,4.029030858050854e-09,2.214395630348517e-09,0.9929515442505086,Shadowing,1,0.992951552773348,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 09:00:00+08:00,0.013186759185683272,9.680304969522056e-08,2.864958147871392e-08,5.945734248360233e-09,0.9868131094159514,Shadowing,1,0.9868132408143168,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 09:15:00+08:00,0.005763319791393264,3.087156133987051e-07,6.340090103187952e-07,4.214696081272659e-10,0.9942357370625133,Shadowing,1,0.9942366802086068,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 09:30:00+08:00,0.001002916955392982,3.152610652343377e-06,4.535807544778316e-06,4.6795268128110196e-11,0.9989893945796148,Shadowing,1,0.998997083044607,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 09:45:00+08:00,1.6958118661125016e-05,9.537149569036705e-05,1.6960363896668082e-05,1.506573181539162e-12,0.9998707100202452,Shadowing,1,0.9999830418813389,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 10:00:00+08:00,4.492612151470972e-06,0.004896063813135709,0.00023363225994158776,1.7565654871429492e-13,0.9948658113145955,Shadowing,1,0.9999955073878485,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 10:15:00+08:00,4.233109536205618e-05,0.10709769576867682,0.004521388980107008,8.271275431400984e-09,0.8883385758845787,Shadowing,1,0.999957668904638,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 10:30:00+08:00,0.0002929132504244633,0.7771192623589913,0.06565183282898743,1.2019456445758556e-10,0.15693599144140224,Short-Circuit,1,0.9997070867495755,Short-Circuit,Shadowing,Short-Circuit,Short-Circuit,Short-Circuit
2023-02-22 10:45:00+08:00,0.00029799832275499043,0.48570568950227366,0.4364799835019726,8.323133019180418e-12,0.07751632866467546,Short-Circuit,1,0.999702001677245,Degradation,Degradation,Short-Circuit,Degradation,Short-Circuit
2023-02-22 11:00:00+08:00,0.00011658454017486582,0.23345203570017364,0.6142373359847396,2.9059406430926958e-12,0.152194043772006,Degradation,1,0.9998834154598252,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-22 11:15:00+08:00,4.538493980968816e-05,0.2058480700643893,0.609132544625247,9.558185908584323e-13,0.1849740003695982,Degradation,1,0.9999546150601903,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-22 11:30:00+08:00,2.1955175254032006e-05,0.20168046893018668,0.6049242094770562,3.5017766682153407e-13,0.19337336641715294,Degradation,1,0.999978044824746,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-22 11:45:00+08:00,1.4859178446569986e-05,0.19373415960993495,0.6057014390369961,1.599945976932562e-11,0.20054954215862292,Degradation,1,0.9999851408215534,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-22 12:00:00+08:00,1.4363120103809332e-05,0.1637785622467611,0.6080791275088187,5.720898461681924e-10,0.22812794655222665,Degradation,1,0.9999856368798962,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-22 12:15:00+08:00,1.6109138448504845e-05,0.1079421686253127,0.6214585911413384,3.428070436739768e-08,0.2705830968141961,Degradation,1,0.9999838908615515,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-22 12:30:00+08:00,1.648462190979719e-05,0.11129902107377457,0.6235676051984764,5.24593386082173e-08,0.26511683664650065,Degradation,1,0.9999835153780902,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-22 12:45:00+08:00,1.7592881957271653e-05,0.1294491116173767,0.6358871583917698,4.1335255859004876e-07,0.23464572375633766,Degradation,1,0.9999824071180428,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-22 13:00:00+08:00,2.203541658602275e-05,0.1391044114029089,0.6505075718417268,2.338932209971717e-06,0.21036364240656819,Degradation,1,0.9999779645834139,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-22 13:15:00+08:00,3.518956704233395e-05,0.13530882186084886,0.6635904347756363,7.007095353990528e-06,0.20105854670111864,Degradation,1,0.9999648104329577,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-22 13:30:00+08:00,6.486918244430358e-05,0.13528552630756135,0.6859830750192673,3.664907435285633e-05,0.1786298804163743,Degradation,1,0.9999351308175557,Degradation,Degradation,Short-Circuit,Degradation,Shadowing
2023-02-22 13:45:00+08:00,0.00014998656787729704,0.13003874885838848,0.7017426632498285,0.0001730925300227161,0.16789550879388304,Degradation,1,0.9998500134321227,Degradation,Degradation,Shadowing,Degradation,Degradation
2023-02-22 14:00:00+08:00,0.00020090148233313965,0.1304363388826758,0.6856849469994731,0.0007833670913571448,0.18289444554416073,Degradation,1,0.9997990985176669,Degradation,Degradation,Shadowing,Degradation,Degradation
2023-02-22 14:15:00+08:00,0.00019924471452031117,0.1438451541060444,0.5108117276137479,0.004455274331281516,0.34068859923440586,Degradation,1,0.9998007552854797,Degradation,Degradation,Shadowing,Degradation,Degradation
2023-02-22 14:30:00+08:00,5.566923248721931e-05,0.09578497663304315,0.20634815157091713,0.030093618466411832,0.6677175840971407,Shadowing,1,0.9999443307675128,Shadowing,Shadowing,Degradation,Shadowing,Shadowing
2023-02-22 14:45:00+08:00,8.332495499562927e-06,0.015262805268263022,0.019523976309267242,0.012571804738656048,0.952633081188314,Shadowing,1,0.9999916675045004,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 15:00:00+08:00,2.583018655635835e-06,0.0003843523050473875,0.00017198672259014598,3.895467669023806e-06,0.9994371824860379,Shadowing,1,0.9999974169813444,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 15:15:00+08:00,1.1843047928861968e-06,5.286984341994813e-07,2.3401550834282644e-06,8.545636673695113e-09,0.9999959382960528,Shadowing,1,0.9999988156952071,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 15:30:00+08:00,8.45992704184886e-06,1.607843188944964e-08,6.501052306154859e-08,8.012250420956648e-10,0.9999914581827781,Shadowing,1,0.9999915400729581,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 15:45:00+08:00,0.00020503946787749894,2.7230314314226404e-09,3.73267618409185e-08,2.9231139536584874e-09,0.9997949175592152,Shadowing,1,0.9997949605321225,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 16:00:00+08:00,0.0006472100627287492,1.7579468796419889e-09,9.984096385692973e-09,3.2049941603826827e-09,0.9993527749902338,Shadowing,1,0.9993527899372713,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 16:15:00+08:00,0.0005509184075727986,1.875290653200125e-10,1.5344105638701628e-10,1.2079649453191669e-09,0.9994490800434921,Shadowing,1,0.9994490815924272,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 16:30:00+08:00,0.0017173822377311069,4.376676945906151e-12,9.506403681699879e-11,3.780834325058701e-10,0.9982826172847448,Shadowing,1,0.9982826177622689,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 16:45:00+08:00,0.412807451221502,1.4001509434268614e-11,1.053185649076271e-08,8.387133904096892e-09,0.5871925298455061,Shadowing,1,0.587192548778498,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 17:00:00+08:00,0.00017084651861071757,1.740645218980913e-06,2.8576065338139822e-08,9.03414558099323e-12,0.999827384251071,Shadowing,1,0.9998291534813892,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-02-22 17:15:00+08:00,0.858675939635749,1.336106068004243e-11,8.891370645505747e-10,6.223662235897104e-08,0.1413239972251305,Normal,0,0.14132406036425105,Normal,Normal,Normal,Normal,Normal
